id,list_name,party,session,type,date,value,donated_to_charity,party_donation,description,sub_entry
1606,"Howell, John",Conservative,2012-13,oversees_visit,2012-11-23,1925.0,False,False,Donor: Conservative Friends of Israel,
1572,"Hunt, Jeremy",Conservative,2012-13,sponsorship,2012-06-06,3000.0,False,True,Donor: Andrew Law,
1572,"Hunt, Jeremy",Conservative,2012-13,sponsorship,2012-06-06,2000.0,False,True,Donor: Sally Patterson,
1572,"Hunt, Jeremy",Conservative,2012-13,sponsorship,2012-06-06,7000.0,False,True,Donor: Nick Roach,
1572,"Hunt, Jeremy",Conservative,2012-13,sponsorship,2012-05-11,4563.5,False,False,Donor: M & C Saatchi,
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-02-03,1078.05,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","23 December 2011, received payment of £1,078.05 gross. Hours: 16 hrs. 
(Registered 3 February 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-02-03,1078.05,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","23 January 2012, received payment of £1,078.05 gross. Hours: 16 hrs.
 (Registered 3 February 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-03-21,1082.35,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 February 2012, received payment of £1,082.35 gross.  Hours: 16 hrs. 
(Registered 21 March 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-21,1070.21,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","23 March 2012, received payment of £1,070.21 gross.  Hours: 16 hrs. 
(Registered 21 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-21,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 April 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 21 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-07-04,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 May 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 4 July 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-08-30,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","25 June 2012,
 
received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered  30 August 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-08-30,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 July 2012,
 
received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered  30 August 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-08-30,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","23 August 2012,
 
received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered  30 August 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-10-19,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 September 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 19 October 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-11-20,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","24 October 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 20 November 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-12-20,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","22 November 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 20 December 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-12-20,1082.86,False,False,"Salary as lecturer at Queen Mary, University of London, Mile End Road, London E1 4NS:","20 December 2012, received payment of £1,082.86 gross.  Hours: 16 hrs. 
(Registered 20 December 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-02-03,400.0,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","6 January 2012, received payment of £400
.
 
Hours: 2
 
hrs. 
(Registered 3 February 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-03-21,87.0,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","16 February 2012, received payment of £87.  Hours: 1 hr. 
(Registered 21 March 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-07-04,706.5,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","8 June 2012, received payment of £706.50.  Hours: 2 hrs. 
(Registered 4 July 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-09-18,300.0,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","31 August 2012, received payment of £300.  Hours: 2 hrs. (Registered 18 September 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-10-19,617.0,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","29 September 2012, received payment of £617.  Hours: 1.5 hrs. (Registered 19 October 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-11-20,285.0,False,False,"Payments for articles from Guardian News and Media Ltd, Kings Place, 90 York Way, London, N1P 2AP:","8 November 2012, received payment of £285.  Hours: 1.5 hrs. (Registered 20 November 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-07-04,250.0,False,False,"Payment from The Spectator, 22 Old Queen Street, London SW1H 9HP:","15 May 2012, received payment of £250. Hours: 1.5 hrs. 
(Registered 4 July 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-04-04,150.0,False,False,"Payments from BBC, Broadcasting House, Portland  Place, London W1A 1AA:","6 March 2012, received payment of £150 for Radio 4 ‘Week in Westminster’.  Hours: 30 mins. (Registered 4 April 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-21,105.0,False,False,"Payments from BBC, Broadcasting House, Portland  Place, London W1A 1AA:","3 May 2012, received payment of £105 for Radio 4 ‘Start the Week’. Hours: 45 mins. (Registered 21 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-07-04,264.0,False,False,"Payments from BBC, Broadcasting House, Portland  Place, London W1A 1AA:","31 May 2012, received payment of £264 for ‘Dangerous Science’. Hours: 1 hr. (Registered 4 July 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-09-18,200.0,False,False,"Payments from the National Trust, Heelis, Kemble Drive, Swindon SN2 2NA:","29 August 2012, received payment of £200 for Podcast.  Hours: 1 hr. 
(Registered 18 September 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-03-21,3116.0,False,False,"Payments made through Capel & Land, literary agents, 29 Wardour Street, London W1D 6PS:","14 February 2012, payment of £3,116, inclusive of fee from Leopold Publishing House for book advance; hours: none, and Storyvault Films Ltd fee for ""The Book Show, Dickens""; hours: 2 hrs. (Registered 21 March 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-22,79.64,False,False,"Payments made through Capel & Land, literary agents, 29 Wardour Street, London W1D 6PS:","17 April 2012, payment of £79.64 in royalties.  Hours: no additional hours. (Registered 22 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-10-19,4499.0,False,False,"Payments made through Capel & Land, literary agents, 29 Wardour Street, London W1D 6PS:","1 October 2012, payment of £4,499, for publishing rights.  Hours: no additional hours. (Registered 19 October 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-02-03,300.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","10 January 2012, received payment of £300. Hours: 1 hr.
 
(Registered 3 February 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-21,750.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","3 May 2012, received payment of £750 for two articles.  Hours: 2 hrs. 
(Registered 21 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-07-04,650.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","27 May 2012, received payment of £650.  Hours: 2 hrs. 
(Registered 4 July 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-12-20,400.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","5 December 2012, received payment of £400.  Hours: 2 hrs. 
(Registered 20 December 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-05-21,300.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","4 May 2012, received payment of £300.  Hours: 2 hrs. (Registered 21 May 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-08-30,400.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","8 August 2012, received payment of £400.  Hours: 2 hrs. (Registered 30 August 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-10-19,300.0,False,False,"Payments for articles from MGN Limited, One Canada Square, Canary Wharf, London E14 5AP:","6 October 2012, received payment of £300. Hours: 1 hr. (Registered 19 October 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-02-03,200.0,False,False,"Payments for articles from Express Newspapers, The Northern & Shell Building, 
10 Lower Thames Street
, 
London
, 
EC3R 6EN
:","30 December 2011, received payment of £200. Hours: 1 hr.
 (Registered 3 February 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-03-21,100.0,False,False,"Payments for articles from Express Newspapers, The Northern & Shell Building, 
10 Lower Thames Street
, 
London
, 
EC3R 6EN
:","29 February 2012, received payment of £100.  Hours:  none (rectifying previous payment error) 
(Registered 21 March 2012)"
4111,"Hunt, Tristram",Labour,2012-13,employment,2012-12-20,600.0,False,False,"15 March 2012, received payment of £1,200 from Martin Randall Travel, Voysey House, Barley Mow Passage, London W4 4GF, for two speaking appearances at ‘Historians at Newcastle’ event.  Hours: 4 hrs. (Registered 21 May 2012)",
4111,"Hunt, Tristram",Labour,2012-13,sponsorship,2012-03-06,1000.0,False,True,Donor: Michael Craven,
4111,"Hunt, Tristram",Labour,2012-13,sponsorship,2012-03-06,2000.0,False,True,Donor: Tim Allen,
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-02-28,150.0,True,False,"Surveys completed for IPSOS Mori, 79-81 Borough Road, London SE1 1FY:",Received £150 for completing a survey.  Hours: 30 mins.  Fee donated to charity. (Registered 28 February 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-07-02,150.0,True,False,"Surveys completed for IPSOS Mori, 79-81 Borough Road, London SE1 1FY:",Received £150 for completing a survey.  Hours: 75 mins.  Fee donated to local charity. (Registered 2 July 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-01-31,75.0,True,False,"Surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 donated to charity.  Hours: 30 mins (Registered 31 January 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-02-28,75.0,True,False,"Surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 donated to charity.  Hours: 30 mins (Registered 28 February 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-05-02,75.0,True,False,"Surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 donated to charity.  Hours: 30 mins (Registered 2 May 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-06-14,75.0,True,False,"Surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 donated to charity.  Hours: 30 mins (Registered 14 June 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-12-10,75.0,True,False,"Surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 donated to charity for survey on 29 November 2012.  Hours: 20 mins.(Registered 10 December 2012)
1476,"Irranca-Davies, Huw",Labour,2012-13,employment,2012-11-07,250.0,True,False,"BIPWA donated £250 to charity after I completed a survey. Address:  123 Pall Mall, London, SW1Y 5ED. Hours: 30 mins. (Registered 7 November 2012)",
1476,"Irranca-Davies, Huw",Labour,2012-13,oversees_visit,2012-08-28,970.0,False,False,Donor: ,
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-01-09,75.0,False,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.","Payment of £75, December 2011.  Hours: 45 mins. (Registered 9 January 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-03-16,75.0,True,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.","Payment of £75, February 2012.  Hours: 45 mins.  Fee donated to charity. (Registered 16 March 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-04-17,75.0,True,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.","Payment of £75, March 2012.  Hours: 45 mins.  Fee donated to charity. (Registered 17 April 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-06-27,75.0,False,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 for April-May 2012 survey.  Hours: 45 mins. (Registered 27 June 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-09-20,75.0,False,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 for June-July 2012 survey.  Hours: 45 mins. (Registered 20 September 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-11-30,75.0,False,False,"Opinion surveys completed for ComRes, 4 Millbank, London, SW1P 3JA.",Payment of £75 for October-November 2012 survey.  Hours: 45 mins. (Registered 30 November 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-03-16,338.4,False,False,"Adjunct Associate Professor in British Government and Politics at the American International University in London, from September 2010 (for two semesters at 90 minutes a week for up to 30 hours per year plus annual summer school teaching).  Address:  Queen’s Road Richmond-upon-Thames TW10 6JP.  (Up to £5,000)",£338.40 for work undertaken in February 2012.  Hours: 12 hrs. (Registered 16 March 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-09-20,338.4,False,False,"Adjunct Associate Professor in British Government and Politics at the American International University in London, from September 2010 (for two semesters at 90 minutes a week for up to 30 hours per year plus annual summer school teaching).  Address:  Queen’s Road Richmond-upon-Thames TW10 6JP.  (Up to £5,000)",Received £338.40 for work undertaken in May/June 2012.  Hours: 12 hrs. (Registered 20 September 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-01-31,150.0,False,False,"Opinion surveys completed for Ipsos MORI, 79-81 Borough Road, London SE1 1FY.",Fee of £150.  Hours: 65 mins. (Registered 31 January 2012)
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-03-16,3750.0,False,False,"Payments from Tribune Business Systems Ltd, for general consultancy and human resources advice.  Address:  30 City Road, London EC1Y 2AY:","Payment of £3,750, November 2011-January 2012.   Hours: 28 hrs. (Registered 16 March 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-05-22,3750.0,False,False,"Payments from Tribune Business Systems Ltd, for general consultancy and human resources advice.  Address:  30 City Road, London EC1Y 2AY:","Payment of £3,750, 1 January-31 March 2012.  Hours: 18 hrs. (Registered 22 May 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-09-20,3750.0,False,False,"Payments from Tribune Business Systems Ltd, for general consultancy and human resources advice.  Address:  30 City Road, London EC1Y 2AY:","Payment of £3,750, April-June 2012.  Hours: 36 hrs. (Registered 20 September 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-11-22,3750.0,False,False,"Payments from Tribune Business Systems Ltd, for general consultancy and human resources advice.  Address:  30 City Road, London EC1Y 2AY:","Payment of £3,750, July-September 2012.  Hours: 21 hrs. (Registered 22 November 2012)"
1551,"Jackson, Stewart",Conservative,2012-13,employment,2012-05-15,475.0,False,False,"Payment of £475 for article for Daily Express, 16 March 2012.  Address:  Express Newspapers, Northern and Shell Building, 10 Lower Thames Street, London EC3R 6EN.  Hours: 3 hrs. (Registered 15 May 2012)",
4011,"Jamieson, Cathy",Labour,2012-13,oversees_visit,2012-08-24,2000.0,False,False,Donor:   ResultsUK,
4243,"Jarvis, Dan",Labour,2012-13,sponsorship,2012-02-02,2154.55,False,True,Donor: Barnsley Central CLP,
4243,"Jarvis, Dan",Labour,2012-13,sponsorship,2012-07-17,2499.6,False,False,Donor: Creative Coalition Campaign Secretariat,
4243,"Jarvis, Dan",Labour,2012-13,oversees_visit,2012-08-29,1833.0,False,False,Donor: Save the Children UK,
3945,"Javid, Sajid",Conservative,2012-13,sponsorship,2011-07-14,1142.0,False,False,Donor: Bloomberg UK,
3945,"Javid, Sajid",Conservative,2012-13,oversees_visit,2012-06-21,1700.0,False,False,Donor: Conservative Friends of Israel,
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-01-06,250.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:","12 December 2011, received £250.  Hours: 2 hrs. (Registered 6 January 2012)"
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-01-06,250.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:","21 December 2011, received £250.  Hours: 2 hrs. (Registered 6 January 2012)"
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-01-10,500.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:",Two payments of £250 (total £500) for two columns.  Payment made direct to charity. Hours: 4 hrs. (Registered 10 January 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-11-09,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in November 2012.  Hours: 5 hrs. (Registered 9 November 2012)
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-06-15,250.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:","24 May 2012, received £250 for article.  Hours: 2 hrs. (Registered 15 June 2012)"
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-09-18,250.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:","14 September 2012, received £250 for article.  Hours: 2 hrs.  Payment made to Harwich and North Essex Conservative Association. (Registered 18 September 2012)"
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-09-18,250.0,False,False,"Payments from Aros Corporation Limited, 4th  Floor, 33 Lowndes Street, London SW1X 9HX (formerly Envoy Media, 11 Grosvenor Crescent, London SW1X 7EE), for regular column in Diplomat Magazine.  Two hours work per month:","14 September 2012, received £250 for article.  Hours: 2 hrs.  Payment made to my research assistant. (Registered 18 September 2012)"
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-01-10,100.0,False,False,"Payment of £509.95 from Newsdesk Media, 130 City Road, London EC1V 2NW, for article for Army Year Book.  Hours: 2 hrs. (Registered 6 January 2012)",
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-01-17,500.0,False,False,"Payment of £500 received on 7 December 2011 from News International Trading Ltd, 1 Virginia Street, London E98 1XY for article for The Times. Hours: 3 hrs.  (Registered 17 January 2012)",
40,"Jenkin, Bernard",Conservative,2012-13,employment,2012-10-24,260.0,False,False,"Payment of £260 from Telegraph Media Group Ltd, 111 Buckingham Palace Road, London SW1W 0DT, for journalism.  Hours: 2 hrs. (Registered 24 October 2012)",
376,"Johnson, Alan",Labour,2012-13,employment,2012-03-12,2800.0,False,False,"Contributed to BBC TV and radio programmes. Address: BBC Broadcasting House, Portland Place, London W1A 1AA:","Received a payment of £2,800 during period 12 January-8 March 2012.  Hours: 8 hrs. (Registered 12 March 2012)"
376,"Johnson, Alan",Labour,2012-13,employment,2012-05-30,2800.0,False,False,"Contributed to BBC TV and radio programmes. Address: BBC Broadcasting House, Portland Place, London W1A 1AA:","Received a payment of £2,800 during period 15 March-10 May 2012.  Hours: 8 hrs. (Registered 30 May 2012)"
376,"Johnson, Alan",Labour,2012-13,employment,2012-11-09,4300.0,False,False,"Contributed to BBC TV and radio programmes. Address: BBC Broadcasting House, Portland Place, London W1A 1AA:","Received payment of £4,300 during the period 21 June to 25 October 2012. Hours: 15 hrs. (Registered 9 November 2012)"
376,"Johnson, Alan",Labour,2012-13,employment,2012-12-13,9500.0,False,False,"Contract with Transworld Publishers for writing a book.  Address: The Random House Group, 61-63 Uxbridge Road, London W5 5SA:","Payment of £9,500 for completion of book.  Hours: 9 months. (Registered 13 December 2012)"
376,"Johnson, Alan",Labour,2012-13,employment,2012-11-09,225.0,False,False,"Payment of £6,158.40 received on 1 March 2012 for a speech at Birmingham University on 3 November 2011.  Address of payer: Celebrity Speakers Ltd, 90 High Street, Burnham, Bucks, SL1 7JT.  Hours: 7 hrs. (Registered 30 May 2012)",
376,"Johnson, Alan",Labour,2012-13,gift,2012-03-14,1996.0,False,False,Donor: Phonographic Performance Ltd (PPL),
1533,"Johnson, Diana",Labour,2012-13,employment,2012-03-27,150.0,False,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY.","27 January 2012, received £150 for completing a survey in November 2011.  Hours: 45 mins.  Fee donated to Hull North Constituency Labour Party. (Registered 27 March 2012)"
1533,"Johnson, Diana",Labour,2012-13,employment,2012-06-26,75.0,False,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY.","15 June 2012, received  £75 for completing a survey in May 2012. Hours: 30 mins. Fee donated to local organization. (Registered 26 June 2012)"
1533,"Johnson, Diana",Labour,2012-13,employment,2012-11-27,150.0,False,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY.","28 October 2012, received £150 for completing a survey in July 2012.  Hours: 45 mins.  Fee donated to Hull North Labour Party. (Registered 27 November 2012)"
1533,"Johnson, Diana",Labour,2012-13,employment,2013-01-10,150.0,True,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY.","7 January 2013, received £150 for completing a survey in November 2012.  Hours: 45 mins.  Fee donated to charity. (Registered 10 January 2013)"
1533,"Johnson, Diana",Labour,2012-13,employment,2012-01-23,75.0,False,False,"Payments from ComRes,  4 Millbank, London S1P 3JA.","1 December 2011, received £75 for completing a survey in November 2011. Hours: 30 mins. Fee given to constituency Labour party (Registered 23 January 2012)"
1533,"Johnson, Diana",Labour,2012-13,employment,2012-09-04,75.0,True,False,"Payments from ComRes,  4 Millbank, London S1P 3JA.","23 August 2012, received £75 for completing a survey in July 2012.  Hours: 30 mins.  Fee donated to local charity. (Registered 4 September 2012)"
1533,"Johnson, Diana",Labour,2012-13,oversees_visit,2012-04-11,2029.45,False,False,Donor: Jordanian House of Representatives,
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-01-19,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in December 2011.  Hours: 5 hrs.  (Registered 19 January 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-01-19,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in January 2012.  Hours: 5 hrs.  (Registered 19 January 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-03-13,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in February 2012.  Hours: 5 hrs. (Registered 13 March 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-03-13,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in March 2012.  Hours: 5 hrs. (Registered 13 March 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-05-30,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in April 2012.  Hours: 5 hrs. (Registered 30 May 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-05-30,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in May 2012.  Hours: 5 hrs. (Registered 30 May 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-07-03,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in June 2012.  Hours: 5 hrs. (Registered 3 July 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-09-05,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in July 2012.  Hours: 5 hrs. (Registered 5 September 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-09-05,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in August 2012.  Hours: 5 hrs. (Registered 5 September 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-09-24,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in September 2012.  Hours: 5 hrs. (Registered 24 September 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-11-09,800.0,False,False,"Employed as a solicitor by Thomas Boyd Whyte Solicitors, 302 Broadway, Bexleyheath, Kent.",Received £800 gross in October 2012.  Hours: 5 hrs. (Registered 9 November 2012)
3970,"Johnson, Gareth",Conservative,2012-13,employment,2012-11-09,150.0,False,False,"October 2012, I received £150 from Ipsos MORI, 79-81 Borough Road, London SE1 1FY, for market research.  Hours: 1 hr. Payment donated to Dartford Conservatives. (Registered 9 November 2012)",
3970,"Johnson, Gareth",Conservative,2012-13,oversees_visit,2012-09-06,3920.0,False,False,Donor: ,
4039,"Johnson, Joseph",Conservative,2012-13,employment,2012-01-30,300.0,False,False,"Payments from Financial Times for articles, 1 Southwark Bridge Road, London SE1 9HL:",Payment of £300 received on 19 January 2012.  Hours: 1 hr. (Registered 30 January 2012)
4039,"Johnson, Joseph",Conservative,2012-13,employment,2012-05-16,300.0,False,False,"Payments from Financial Times for articles, 1 Southwark Bridge Road, London SE1 9HL:",Payment of £300 received on 10 April 2012.  Hours: 2 hrs. (Registered 16 May 2012)
4039,"Johnson, Joseph",Conservative,2012-13,employment,2012-10-12,5237.0,False,False,"Payment of £285 from Guardian Newspaper, Kings Place, 90 York Way, London N1 9GU, for article.  Hours: 2 hrs. (Registered 30 January 2012)",
4039,"Johnson, Joseph",Conservative,2012-13,employment,2012-12-13,5000.0,False,False,"19 November 2012, received £5,000 from Civitas, the Institute for the Study of Civil Society, as advance publication payment for editing and providing chapter contributions to a forthcoming book.  Address of payer:  55 Tufton Street, London SW1P 3QL.  Hours: 35 hrs. (Registered 13 December 2012)",
